game_id,season,week,date,home_team,away_team,home_score,away_score,close_spread,close_total,home_win_rate_last4,home_win_rate_last8,home_win_rate_last16,home_pdiff_last4,home_pdiff_last8,home_pdiff_last16,home_points_for_last4,home_points_for_last8,home_points_for_last16,home_points_against_last4,home_points_against_last8,home_points_against_last16,home_turnover_diff_last4,home_turnover_diff_last8,home_turnover_diff_last16,away_win_rate_last4,away_win_rate_last8,away_win_rate_last16,away_pdiff_last4,away_pdiff_last8,away_pdiff_last16,away_points_for_last4,away_points_for_last8,away_points_for_last16,away_points_against_last4,away_points_against_last8,away_points_against_last16,away_turnover_diff_last4,away_turnover_diff_last8,away_turnover_diff_last16,home_win,predicted_prob,predicted_winner,actual_winner,correct,confidence,predicted_spread,actual_spread,spread_error
nfl_2023_09_ARI_CLE,2023,9,2023-11-05,CLE,ARI,27,0,13.0,27.0,0.5,0.5,0.5,-6.5,0.125,-0.375,20.25,21.0,19.6875,26.75,20.875,20.0625,0.0,0.0,0.0,0.0,0.125,0.125,-12.0,-7.75,-8.3125,15.75,18.875,18.0,27.75,26.625,26.3125,0.0,0.0,0.0,1,0.6862135957796429,CLE,CLE,True,0.6862135957796429,2.606990340915001,27,24.393009659085
nfl_2023_09_TB_HOU,2023,9,2023-11-05,HOU,TB,39,37,2.5,76.0,0.5,0.5,0.3125,6.75,2.625,-3.8125,20.5,22.5,19.0,13.75,19.875,22.8125,0.0,0.0,0.0,0.25,0.375,0.4375,-1.5,-3.0,-4.1875,15.75,16.875,17.875,17.25,19.875,22.0625,0.0,0.0,0.0,1,0.5961704855297267,HOU,HOU,True,0.5961704855297267,1.3463867974161743,2,0.6536132025838257
nfl_2023_09_WAS_NE,2023,9,2023-11-05,NE,WAS,17,20,2.5,37.0,0.25,0.25,0.3125,-12.0,-11.25,-6.875,15.75,14.75,17.4375,27.75,26.0,24.3125,0.0,0.0,0.0,0.25,0.375,0.46875,-6.5,-7.125,-2.875,20.5,21.375,20.8125,27.0,28.5,23.6875,0.0,0.0,0.0,0,0.5173773945710667,NE,WAS,False,0.5173773945710667,0.24328352399493358,-3,3.2432835239949336
nfl_2023_09_CHI_NO,2023,9,2023-11-05,NO,CHI,24,17,9.0,41.0,0.5,0.5,0.5,7.75,2.125,1.0625,27.25,21.375,18.0625,19.5,19.25,17.0,0.0,0.0,0.0,0.5,0.25,0.125,3.75,-5.875,-9.6875,24.0,21.375,19.375,20.25,27.25,29.0625,0.0,0.0,0.0,1,0.7640225268756987,NO,NO,True,0.7640225268756987,3.696315376259782,7,3.303684623740218
nfl_2023_09_IND_CAR,2023,9,2023-11-05,CAR,IND,13,27,-1.5,40.0,0.25,0.25,0.375,-11.25,-8.625,-4.4375,18.25,17.125,19.75,29.5,25.75,24.1875,0.0,0.0,0.0,0.25,0.375,0.25,-5.5,-3.0,-6.9375,27.0,25.625,22.625,32.5,28.625,29.5625,0.0,0.0,0.0,0,0.43661379419425445,IND,IND,True,0.5633862058057455,-0.8874068812804378,-14,13.112593118719563
nfl_2023_09_NYG_LV,2023,9,2023-11-05,LV,NYG,30,6,1.0,36.0,0.5,0.375,0.4375,-5.5,-7.625,-3.8125,16.0,15.75,19.875,21.5,23.375,23.6875,0.0,0.0,0.0,0.25,0.25,0.34375,-4.0,-11.5,-7.1875,12.25,11.875,17.0625,16.25,23.375,24.25,0.0,0.0,0.0,1,0.7030051772844961,LV,LV,True,0.7030051772844961,2.842072481982945,24,21.157927518017054
nfl_2023_09_DAL_PHI,2023,9,2023-11-05,PHI,DAL,28,23,3.5,51.0,0.75,0.875,0.75,6.0,6.5,7.8125,26.5,28.0,29.1875,20.5,21.5,21.375,0.0,0.0,0.0,0.75,0.625,0.6875,7.25,8.75,8.0,27.75,26.125,28.5,20.5,17.375,20.5,0.0,0.0,0.0,1,0.5040124062680356,PHI,PHI,True,0.5040124062680356,0.05617368775249787,5,4.943826312247502
nfl_2023_09_BUF_CIN,2023,9,2023-11-05,CIN,BUF,24,18,1.5,42.0,0.75,0.5,0.75,2.0,-2.0,3.375,21.25,18.875,22.1875,19.25,20.875,18.8125,0.0,0.0,0.0,0.5,0.625,0.75,0.5,10.75,8.375,20.75,27.75,27.5,20.25,17.0,19.125,0.0,0.0,0.0,1,0.46701158562792433,BUF,CIN,False,0.5329884143720757,-0.4618378012090594,6,6.461837801209059
nfl_2023_09_LAC_NYJ,2023,9,2023-11-06,NYJ,LAC,6,27,-3.0,33.0,0.75,0.5,0.375,4.0,-1.0,-2.5,21.0,16.5,15.375,17.0,17.5,17.875,0.0,0.0,0.0,0.5,0.375,0.5,1.75,0.625,2.5,22.0,25.5,24.6875,20.25,24.875,22.1875,0.0,0.0,0.0,0,0.49646642438835775,LAC,LAC,True,0.5035335756116422,-0.04947005856299147,-21,20.950529941437008
nfl_2023_10_CAR_CHI,2023,10,2023-11-09,CHI,CAR,16,13,3.0,29.0,0.25,0.25,0.125,-3.0,-4.5,-10.0625,18.25,21.0,18.5625,21.25,25.5,28.625,0.0,0.0,0.0,0.25,0.125,0.375,-12.75,-10.75,-4.0,18.25,17.5,19.25,31.0,28.25,23.25,0.0,0.0,0.0,1,0.5935239543514256,CHI,CHI,True,0.5935239543514256,1.309335360919958,3,1.690664639080042
nfl_2023_10_IND_NE,2023,10,2023-11-12,NE,IND,6,10,-1.0,16.0,0.25,0.25,0.25,-4.25,-11.0,-7.5,20.0,14.375,17.875,24.25,25.375,25.375,0.0,0.0,0.0,0.25,0.5,0.25,-3.75,0.0,-6.375,28.0,26.375,22.75,31.75,26.375,29.125,0.0,0.0,0.0,0,0.45203708602692916,IND,IND,True,0.5479629139730708,-0.6714807956229918,-4,3.328519204377008
nfl_2023_10_CLE_BAL,2023,10,2023-11-12,BAL,CLE,31,33,6.0,64.0,1.0,0.75,0.625,20.25,12.375,5.9375,32.5,26.75,20.6875,12.25,14.375,14.75,0.0,0.0,0.0,0.75,0.625,0.5625,6.5,5.25,2.6875,26.25,22.625,20.3125,19.75,17.375,17.625,0.0,0.0,0.0,0,0.5895615911939328,BAL,CLE,False,0.5895615911939328,1.2538622767150593,-2,3.2538622767150596
nfl_2023_10_HOU_CIN,2023,10,2023-11-12,CIN,HOU,27,30,5.5,57.0,1.0,0.625,0.75,9.5,-0.875,3.5,26.5,19.375,22.4375,17.0,20.25,18.9375,0.0,0.0,0.0,0.5,0.5,0.375,1.25,2.75,-3.1875,22.75,23.375,20.4375,21.5,20.625,23.625,0.0,0.0,0.0,0,0.7401976301191195,CIN,HOU,False,0.7401976301191195,3.3627668216676736,-3,6.362766821667673
nfl_2023_10_SF_JAX,2023,10,2023-11-12,JAX,SF,3,34,-3.0,37.0,1.0,0.75,0.75,9.75,4.625,4.5625,28.25,24.125,25.25,18.5,19.5,20.6875,0.0,0.0,0.0,0.25,0.625,0.75,2.75,9.75,10.0,23.25,27.25,28.3125,20.5,17.5,18.3125,0.0,0.0,0.0,0,0.552995657642385,JAX,SF,False,0.552995657642385,0.7419392069933901,-31,31.74193920699339
nfl_2023_10_NO_MIN,2023,10,2023-11-12,MIN,NO,27,19,-3.0,46.0,1.0,0.625,0.5625,7.0,2.375,0.0625,24.0,23.625,24.5,17.0,21.25,24.4375,0.0,0.0,0.0,0.5,0.5,0.5625,1.0,2.875,2.125,24.75,22.375,18.9375,23.75,19.5,16.8125,0.0,0.0,0.0,1,0.5560273830699561,MIN,MIN,True,0.5560273830699561,0.7843833629793859,8,7.215616637020614
nfl_2023_10_GB_PIT,2023,10,2023-11-12,PIT,GB,23,19,3.0,42.0,0.75,0.625,0.6875,2.0,-3.75,-0.0625,17.75,16.625,18.8125,15.75,20.375,18.875,0.0,0.0,0.0,0.25,0.375,0.5,-0.75,0.125,2.125,15.0,20.0,23.5,15.75,19.875,21.375,0.0,0.0,0.0,1,0.69509643074356,PIT,PIT,True,0.69509643074356,2.73135003040984,4,1.26864996959016
nfl_2023_10_TEN_TB,2023,10,2023-11-12,TB,TEN,20,6,2.5,26.0,0.0,0.375,0.375,-6.25,-1.125,-4.625,18.5,19.75,18.875,24.75,20.875,23.5,0.0,0.0,0.0,0.25,0.375,0.25,-3.5,-1.5,-4.4375,19.0,18.5,17.5,22.5,20.0,21.9375,0.0,0.0,0.0,1,0.49987682336271283,TEN,TB,False,0.5001231766372871,-0.0017244729220203814,14,14.001724472922021
nfl_2023_10_ATL_ARI,2023,10,2023-11-12,ARI,ATL,25,23,-2.0,48.0,0.0,0.125,0.0625,-15.25,-10.625,-10.625,10.75,16.875,16.3125,26.0,27.5,26.9375,0.0,0.0,0.0,0.25,0.375,0.4375,-3.25,-5.0,-1.8125,20.75,17.75,18.6875,24.0,22.75,20.5,0.0,0.0,0.0,1,0.40355652080336313,ATL,ARI,False,0.5964434791966369,-1.3502087087529162,2,3.350208708752916
nfl_2023_10_DET_LAC,2023,10,2023-11-12,LAC,DET,38,41,-2.5,79.0,0.5,0.5,0.5625,5.25,3.375,4.0,22.75,25.125,24.6875,17.5,21.75,20.6875,0.0,0.0,0.0,0.75,0.75,0.75,3.0,4.375,6.625,23.5,25.0,27.125,20.5,20.625,20.5,0.0,0.0,0.0,0,0.44998406381450545,DET,DET,True,0.5500159361854946,-0.7002231065969237,-3,2.2997768934030764
nfl_2023_10_NYG_DAL,2023,10,2023-11-12,DAL,NYG,49,17,17.5,66.0,0.5,0.625,0.625,-2.75,9.0,7.1875,24.0,27.5,28.1875,26.75,18.5,21.0,0.0,0.0,0.0,0.25,0.25,0.3125,-6.25,-9.5,-8.6875,9.75,12.625,16.1875,16.0,22.125,24.875,0.0,0.0,0.0,1,0.8160451599593198,DAL,DAL,True,0.8160451599593198,4.424632239430477,32,27.575367760569524
nfl_2023_10_WAS_SEA,2023,10,2023-11-12,SEA,WAS,29,26,6.0,55.0,0.5,0.625,0.5,-6.0,-0.5,-2.0,15.0,21.375,21.5,21.0,21.875,23.5,0.0,0.0,0.0,0.5,0.375,0.46875,-0.75,-7.25,-3.375,20.5,21.375,20.0625,21.25,28.625,23.4375,0.0,0.0,0.0,1,0.6940222452572633,SEA,SEA,True,0.6940222452572633,2.7163114336016863,3,0.28368856639831375
nfl_2023_10_NYJ_LV,2023,10,2023-11-12,LV,NYJ,16,12,-1.0,28.0,0.5,0.375,0.4375,-0.5,-4.75,-2.6875,19.25,17.375,20.375,19.75,22.125,23.0625,0.0,0.0,0.0,0.75,0.5,0.3125,-0.5,-3.0,-4.0,17.5,16.5,14.5,18.0,19.5,18.5,0.0,0.0,0.0,1,0.6309696074070897,LV,LV,True,0.6309696074070897,1.8335745036992563,4,2.166425496300744
nfl_2023_10_DEN_BUF,2023,10,2023-11-13,BUF,DEN,22,24,7.5,46.0,0.5,0.625,0.6875,0.25,10.75,7.8125,20.25,28.0,26.875,20.0,17.25,19.0625,0.0,0.0,0.0,0.5,0.375,0.3125,-1.0,-6.75,-6.75,18.0,21.5,20.5,19.0,28.25,27.25,0.0,0.0,0.0,0,0.8196214058049978,BUF,DEN,False,0.8196214058049978,4.474699681269969,-2,6.474699681269969
nfl_2023_11_CIN_BAL,2023,11,2023-11-16,BAL,CIN,34,20,4.0,54.0,0.75,0.625,0.5625,17.75,11.75,5.75,34.25,27.25,22.0,16.5,15.5,16.25,0.0,0.0,0.0,0.75,0.625,0.6875,5.25,1.375,3.125,24.75,22.375,22.4375,19.5,21.0,19.3125,0.0,0.0,0.0,1,0.5709078304599386,BAL,BAL,True,0.5709078304599386,0.9927096264391411,14,13.00729037356086
nfl_2023_11_DAL_CAR,2023,11,2023-11-19,CAR,DAL,10,33,-11.0,43.0,0.25,0.125,0.3125,-9.0,-9.375,-4.8125,15.5,17.875,18.5,24.5,27.25,23.3125,0.0,0.0,0.0,0.75,0.625,0.625,13.25,8.0,7.0,33.75,28.625,27.875,20.5,20.625,20.875,0.0,0.0,0.0,0,0.2570240084291966,DAL,DAL,True,0.7429759915708034,-3.4016638819912477,-23,19.598336118008753
nfl_2023_11_PIT_CLE,2023,11,2023-11-19,CLE,PIT,13,10,2.5,23.0,0.75,0.625,0.625,6.5,2.875,3.3125,29.75,23.75,20.9375,23.25,20.875,17.625,0.0,0.0,0.0,0.75,0.75,0.75,1.25,-0.375,0.625,19.25,18.625,18.375,18.0,19.0,17.75,0.0,0.0,0.0,1,0.654965464698451,CLE,CLE,True,0.654965464698451,2.1695165057783132,3,0.8304834942216868
nfl_2023_11_CHI_DET,2023,11,2023-11-19,DET,CHI,31,26,8.0,57.0,0.75,0.75,0.75,-0.75,4.625,6.0,23.25,27.5,27.75,24.0,22.875,21.75,0.0,0.0,0.0,0.5,0.375,0.1875,-0.75,-2.875,-9.6875,19.0,20.875,18.0625,19.75,23.75,27.75,0.0,0.0,0.0,1,0.8394697351071126,DET,DET,True,0.8394697351071126,4.752576291499577,5,0.24742370850042317
nfl_2023_11_LAC_GB,2023,11,2023-11-19,GB,LAC,23,20,-3.0,43.0,0.25,0.25,0.4375,-0.75,-2.625,1.6875,16.5,17.625,22.75,17.25,20.25,21.0625,0.0,0.0,0.0,0.5,0.5,0.5,5.25,3.25,3.75,28.0,25.625,25.5,22.75,22.375,21.75,0.0,0.0,0.0,1,0.42209451793431785,LAC,GB,False,0.5779054820656822,-1.0906767489195501,3,4.090676748919551
nfl_2023_11_ARI_HOU,2023,11,2023-11-19,HOU,ARI,21,16,5.5,37.0,0.75,0.625,0.4375,2.5,5.125,-2.1875,25.5,26.0,21.6875,23.0,20.875,23.875,0.0,0.0,0.0,0.25,0.25,0.125,-10.5,-10.0,-8.75,14.75,16.5,17.25,25.25,26.5,26.0,0.0,0.0,0.0,1,0.7333092381327633,HOU,HOU,True,0.7333092381327633,3.266329333858686,5,1.7336706661413142
nfl_2023_11_TEN_JAX,2023,11,2023-11-19,JAX,TEN,34,14,6.5,48.0,0.75,0.625,0.75,0.75,-0.5,4.25,22.75,20.625,24.5625,22.0,21.125,20.3125,0.0,0.0,0.0,0.25,0.375,0.1875,-5.25,-3.125,-5.9375,16.5,17.375,16.1875,21.75,20.5,22.125,0.0,0.0,0.0,1,0.696699980899486,JAX,JAX,True,0.696699980899486,2.7537997325928045,20,17.246200267407197
nfl_2023_11_LV_MIA,2023,11,2023-11-19,MIA,LV,20,13,14.0,33.0,0.5,0.625,0.4375,3.5,7.25,1.8125,26.0,31.125,26.9375,22.5,23.875,25.125,0.0,0.0,0.0,0.5,0.5,0.4375,-0.5,-0.75,-2.8125,18.0,18.125,18.875,18.5,18.875,21.6875,0.0,0.0,0.0,1,0.7461720393276632,MIA,MIA,True,0.7461720393276632,3.4464085505872846,7,3.5535914494127154
nfl_2023_11_NYG_WAS,2023,11,2023-11-19,WAS,NYG,19,31,7.5,50.0,0.25,0.25,0.40625,-3.5,-7.875,-4.375,21.0,20.25,20.25,24.5,28.125,24.625,0.0,0.0,0.0,0.25,0.125,0.3125,-13.0,-13.875,-9.0625,11.75,10.875,15.875,24.75,24.75,24.9375,0.0,0.0,0.0,0,0.6406610052601054,WAS,NYG,False,0.6406610052601054,1.9692540736414754,-12,13.969254073641476
nfl_2023_11_TB_SF,2023,11,2023-11-19,SF,TB,27,14,13.5,41.0,0.25,0.625,0.75,2.5,10.75,10.1875,21.25,27.75,28.25,18.75,17.0,18.0625,0.0,0.0,0.0,0.25,0.375,0.4375,0.75,0.25,-3.375,22.0,19.75,19.0625,21.25,19.5,22.4375,0.0,0.0,0.0,1,0.718081989600383,SF,SF,True,0.718081989600383,3.0531478544053625,13,9.946852145594637
nfl_2023_11_NYJ_BUF,2023,11,2023-11-19,BUF,NYJ,32,6,8.0,38.0,0.25,0.5,0.625,-1.5,7.0,6.8125,22.25,26.0,26.75,23.75,19.0,19.9375,0.0,0.0,0.0,0.5,0.375,0.3125,-4.0,-4.25,-3.8125,12.75,15.25,15.0625,16.75,19.5,18.875,0.0,0.0,0.0,1,0.7615884731471579,BUF,BUF,True,0.7615884731471579,3.662238624060211,26,22.337761375939788
nfl_2023_11_MIN_DEN,2023,11,2023-11-19,DEN,MIN,21,20,2.5,41.0,0.75,0.5,0.375,2.0,-6.375,-6.25,18.75,22.5,21.0,16.75,28.875,27.25,0.0,0.0,0.0,1.0,0.75,0.5625,7.5,4.125,0.25,26.0,23.5,24.5,18.5,19.375,24.25,0.0,0.0,0.0,1,0.31272175374111894,MIN,DEN,False,0.6872782462588811,-2.621895447624335,1,3.621895447624335
nfl_2023_11_PHI_KC,2023,11,2023-11-20,KC,PHI,17,21,2.5,38.0,0.75,0.875,0.875,4.25,8.25,7.4375,20.0,23.5,25.5,15.75,15.25,18.0625,0.0,0.0,0.0,0.75,0.875,0.75,5.0,6.5,6.5,27.75,28.375,27.9375,22.75,21.875,21.4375,0.0,0.0,0.0,0,0.4733377552013244,PHI,PHI,True,0.5266622447986756,-0.3732714271814588,-4,3.626728572818541
nfl_2023_12_GB_DET,2023,12,2023-11-23,DET,GB,22,29,8.5,51.0,0.75,0.875,0.8125,-3.0,6.0,6.5,26.0,27.5,28.125,29.0,21.5,21.625,0.0,0.0,0.0,0.5,0.375,0.5,0.5,-2.125,2.5,18.0,17.5,23.125,17.5,19.625,20.625,0.0,0.0,0.0,0,0.7030805048009526,DET,GB,False,0.7030805048009526,2.843127067213337,-7,9.843127067213338
nfl_2023_12_WAS_DAL,2023,12,2023-11-23,DAL,WAS,45,10,13.0,55.0,0.75,0.625,0.625,18.25,8.375,8.1875,37.0,29.0,28.25,18.75,20.625,20.0625,0.0,0.0,0.0,0.25,0.25,0.34375,-4.75,-5.125,-5.5,24.0,22.25,20.25,28.75,27.375,25.75,0.0,0.0,0.0,1,0.8123314807767821,DAL,DAL,True,0.8123314807767821,4.372640730874949,35,30.62735926912505
nfl_2023_12_SF_SEA,2023,12,2023-11-23,SEA,SF,13,31,-7.0,44.0,0.5,0.625,0.5,-7.0,1.125,-1.75,18.0,20.75,20.5,25.0,19.625,22.25,0.0,0.0,0.0,0.5,0.625,0.75,6.25,11.5,10.5,23.75,27.375,28.625,17.5,15.875,18.125,0.0,0.0,0.0,0,0.44387287932334735,SF,SF,True,0.5561271206766527,-0.7857796894731371,-18,17.214220310526862
nfl_2023_12_MIA_NYJ,2023,12,2023-11-24,NYJ,MIA,13,34,-9.5,47.0,0.25,0.375,0.25,-12.0,-5.0,-6.75,9.25,14.75,13.5,21.25,19.75,20.25,0.0,0.0,0.0,0.5,0.625,0.5,0.0,7.25,3.25,20.5,30.625,27.125,20.5,23.375,23.875,0.0,0.0,0.0,0,0.4565214073266365,MIA,MIA,True,0.5434785926733635,-0.6087002974270892,-21,20.391299702572912
nfl_2023_12_NO_ATL,2023,12,2023-11-26,ATL,NO,24,15,-2.0,39.0,0.25,0.25,0.375,-1.75,-5.375,-2.125,22.5,17.5,18.4375,24.25,22.875,20.5625,0.0,0.0,0.0,0.5,0.375,0.5,0.75,1.5,1.1875,26.25,22.25,18.4375,25.5,20.75,17.25,0.0,0.0,0.0,1,0.39697811214350487,NO,ATL,False,0.6030218878564951,-1.4423064299909318,9,10.442306429990932
nfl_2023_12_PIT_CIN,2023,12,2023-11-26,CIN,PIT,10,16,-2.0,26.0,0.5,0.625,0.625,0.75,0.0,1.4375,25.5,21.875,22.25,24.75,21.875,20.8125,0.0,0.0,0.0,0.5,0.625,0.6875,-1.25,-1.25,0.0,15.75,16.625,17.5,17.0,17.875,17.5,0.0,0.0,0.0,0,0.7229688297606051,CIN,PIT,False,0.7229688297606051,3.121563616648471,-6,9.121563616648471
nfl_2023_12_JAX_HOU,2023,12,2023-11-26,HOU,JAX,21,24,-1.0,45.0,0.75,0.75,0.5,2.0,7.125,-0.9375,25.75,26.125,22.0625,23.75,19.0,23.0,0.0,0.0,0.0,0.75,0.75,0.75,1.5,3.0,4.625,22.0,23.75,24.4375,20.5,20.75,19.8125,0.0,0.0,0.0,0,0.482420775612446,JAX,JAX,True,0.517579224387554,-0.2461091414257559,-3,2.753890858574244
nfl_2023_12_TB_IND,2023,12,2023-11-26,IND,TB,27,20,2.5,47.0,0.5,0.5,0.3125,1.5,-0.875,-6.0625,25.5,23.75,22.375,24.0,24.625,28.4375,0.0,0.0,0.0,0.25,0.25,0.375,-1.75,-2.625,-4.25,22.25,18.125,18.875,24.0,20.75,23.125,0.0,0.0,0.0,1,0.5449364712559026,IND,IND,True,0.5449364712559026,0.6291105975826365,7,6.3708894024173635
nfl_2023_12_NE_NYG,2023,12,2023-11-26,NYG,NE,10,7,-4.5,17.0,0.25,0.25,0.3125,-11.75,-10.125,-8.8125,16.0,13.25,16.5625,27.75,23.375,25.375,0.0,0.0,0.0,0.25,0.25,0.25,-4.25,-10.625,-7.3125,17.25,13.0,16.625,21.5,23.625,23.9375,0.0,0.0,0.0,1,0.5748374106781209,NYG,NYG,True,0.5748374106781209,1.0477237494936924,3,1.9522762505063076
nfl_2023_12_CAR_TEN,2023,12,2023-11-26,TEN,CAR,17,10,3.5,27.0,0.25,0.25,0.1875,-8.25,-6.0,-6.9375,16.0,15.75,16.0625,24.25,21.75,23.0,0.0,0.0,0.0,0.25,0.125,0.3125,-9.5,-11.875,-5.625,12.75,17.0,18.9375,22.25,28.875,24.5625,0.0,0.0,0.0,1,0.6105045614044359,TEN,TEN,True,0.6105045614044359,1.5470638596621022,7,5.452936140337898
nfl_2023_12_CLE_DEN,2023,12,2023-11-26,DEN,CLE,29,12,1.5,41.0,1.0,0.625,0.4375,5.0,-6.0,-5.375,22.0,21.0,21.6875,17.0,27.0,27.0625,0.0,0.0,0.0,0.75,0.75,0.625,7.0,3.75,3.125,23.25,22.625,20.3125,16.25,18.875,17.1875,0.0,0.0,0.0,1,0.3825679495842976,CLE,DEN,False,0.6174320504157025,-1.6440487058198339,17,18.644048705819834
nfl_2023_12_KC_LV,2023,12,2023-11-26,LV,KC,17,31,-9.0,48.0,0.5,0.5,0.375,2.25,-1.0,-3.6875,18.25,17.5,18.0,16.0,18.5,21.6875,0.0,0.0,0.0,0.5,0.75,0.8125,0.5,6.75,6.8125,19.5,23.5,24.6875,19.0,16.75,17.875,0.0,0.0,0.0,0,0.43790902262570697,KC,KC,True,0.562090977374293,-0.8692736832401025,-14,13.130726316759898
nfl_2023_12_BUF_PHI,2023,12,2023-11-26,PHI,BUF,37,34,2.5,71.0,1.0,0.875,0.75,7.5,6.25,6.4375,29.5,26.75,27.6875,22.0,20.5,21.25,0.0,0.0,0.0,0.5,0.5,0.625,6.0,6.0,7.9375,24.0,25.375,27.5,18.0,19.375,19.5625,0.0,0.0,0.0,1,0.5959191296759175,PHI,PHI,True,0.5959191296759175,1.3428678154628455,3,1.6571321845371545
nfl_2023_12_BAL_LAC,2023,12,2023-11-26,LAC,BAL,10,20,-3.0,30.0,0.5,0.5,0.5,8.0,3.25,4.0,28.75,25.125,25.5,20.75,21.875,21.5,0.0,0.0,0.0,0.75,0.75,0.5625,13.25,13.875,6.5,33.25,29.125,23.125,20.0,15.25,16.625,0.0,0.0,0.0,0,0.4668319790839967,BAL,BAL,True,0.5331680209160032,-0.4643522928240461,-10,9.535647707175954
nfl_2023_12_CHI_MIN,2023,12,2023-11-27,MIN,CHI,10,12,3.0,22.0,0.75,0.75,0.5625,6.0,4.5,0.875,25.5,23.0,24.3125,19.5,18.5,23.4375,0.0,0.0,0.0,0.25,0.375,0.1875,-6.5,0.375,-8.6875,18.0,22.875,19.0625,24.5,22.5,27.75,0.0,0.0,0.0,0,0.789567415267785,MIN,CHI,False,0.789567415267785,4.053943813748989,-2,6.053943813748989
nfl_2023_13_SEA_DAL,2023,13,2023-11-30,DAL,SEA,41,35,9.5,76.0,0.75,0.75,0.6875,21.25,14.25,10.75,37.5,32.625,28.9375,16.25,18.375,18.1875,0.0,0.0,0.0,0.25,0.5,0.5,-12.5,-2.375,-2.5,15.25,17.75,19.8125,27.75,20.125,22.3125,0.0,0.0,0.0,1,0.8044053192538452,DAL,DAL,True,0.8044053192538452,4.2616744695538324,6,1.7383255304461676
nfl_2023_13_DEN_HOU,2023,13,2023-12-03,HOU,DEN,22,17,3.5,39.0,0.75,0.625,0.5,1.75,4.25,-0.3125,27.75,24.125,22.5,26.0,19.875,22.8125,0.0,0.0,0.0,1.0,0.75,0.5,8.75,2.375,-4.25,24.5,22.125,22.9375,15.75,19.75,27.1875,0.0,0.0,0.0,1,0.5472923251970802,HOU,HOU,True,0.5472923251970802,0.6620925527591222,5,4.337907447240878
nfl_2023_13_LAC_NE,2023,13,2023-12-03,NE,LAC,0,6,-4.5,6.0,0.0,0.125,0.25,-6.0,-11.625,-6.625,11.75,12.0,16.4375,17.75,23.625,23.0625,0.0,0.0,0.0,0.25,0.375,0.4375,1.25,1.5,3.0,23.75,22.875,24.6875,22.5,21.375,21.6875,0.0,0.0,0.0,0,0.34681983234942426,LAC,LAC,True,0.6531801676505757,-2.1445223471080603,-6,3.8554776528919397
nfl_2023_13_DET_NO,2023,13,2023-12-03,NO,DET,28,33,-4.0,61.0,0.5,0.375,0.5,0.25,0.5,1.4375,24.0,22.0,19.375,23.75,21.5,17.9375,0.0,0.0,0.0,0.75,0.75,0.75,3.25,3.375,4.4375,30.0,27.75,27.0,26.75,24.375,22.5625,0.0,0.0,0.0,0,0.30781657812275737,DET,DET,True,0.6921834218772427,-2.6905679062813967,-5,2.3094320937186033
nfl_2023_13_ATL_NYJ,2023,13,2023-12-03,NYJ,ATL,8,13,-2.0,21.0,0.0,0.375,0.25,-18.0,-7.0,-7.75,9.25,15.125,12.9375,27.25,22.125,20.6875,0.0,0.0,0.0,0.25,0.375,0.4375,-0.25,-2.5,-1.1875,24.5,19.75,19.125,24.75,22.25,20.3125,0.0,0.0,0.0,0,0.47302941340220916,ATL,ATL,True,0.5269705865977908,-0.3775882123690717,-5,4.622411787630928
nfl_2023_13_ARI_PIT,2023,13,2023-12-03,PIT,ARI,10,24,6.0,34.0,0.75,0.625,0.6875,2.75,-1.125,0.1875,17.25,15.75,17.3125,14.5,16.875,17.125,0.0,0.0,0.0,0.25,0.125,0.125,-13.25,-12.625,-9.5625,13.75,14.75,16.8125,27.0,27.375,26.375,0.0,0.0,0.0,0,0.7428150432999202,PIT,ARI,False,0.7428150432999202,3.3994106061988827,-14,17.399410606198884
nfl_2023_13_IND_TEN,2023,13,2023-12-03,TEN,IND,28,31,-1.5,59.0,0.25,0.375,0.25,-7.75,-2.125,-4.9375,13.25,17.5,16.5,21.0,19.625,21.4375,0.0,0.0,0.0,0.75,0.5,0.375,3.5,-0.375,-5.1875,22.75,24.375,23.0,19.25,24.75,28.1875,0.0,0.0,0.0,0,0.5065788474506469,TEN,IND,False,0.5065788474506469,0.09210386430905593,-3,3.092103864309056
nfl_2023_13_MIA_WAS,2023,13,2023-12-03,WAS,MIA,15,45,-8.5,60.0,0.25,0.25,0.3125,-11.75,-9.125,-7.6875,18.75,19.625,19.625,30.5,28.75,27.3125,0.0,0.0,0.0,0.75,0.625,0.5625,8.75,3.625,4.9375,24.75,26.125,28.1875,16.0,22.5,23.25,0.0,0.0,0.0,0,0.22591732075533377,MIA,MIA,True,0.7740826792446662,-3.837157509425327,-30,26.162842490574672
nfl_2023_13_CAR_TB,2023,13,2023-12-03,TB,CAR,21,18,4.0,39.0,0.25,0.25,0.375,-2.0,-1.75,-2.9375,22.75,19.25,19.6875,24.75,21.0,22.625,0.0,0.0,0.0,0.0,0.125,0.25,-11.75,-11.5,-6.875,11.5,14.875,18.125,23.25,26.375,25.0,0.0,0.0,0.0,1,0.6133895063277287,TB,TB,True,0.6133895063277287,1.5874530885882019,3,1.4125469114117981
